sample_idx,model_type,rel_l2,pde_residual
253,PI-FNO,0.41020432114601135,106.29846954345703
253,Data-Driven FNO,0.46881967782974243,161.4727020263672
254,PI-FNO,0.8550856709480286,24.238513946533203
254,Data-Driven FNO,0.8413669466972351,29.458372116088867
255,PI-FNO,0.48810768127441406,37.934532165527344
255,Data-Driven FNO,0.511124312877655,53.874088287353516
256,PI-FNO,0.32452839612960815,6.0769572257995605
256,Data-Driven FNO,0.38002967834472656,11.053772926330566
257,PI-FNO,0.5599879026412964,120.7658462524414
257,Data-Driven FNO,0.5613994002342224,162.68612670898438
258,PI-FNO,0.8204776644706726,17.382822036743164
258,Data-Driven FNO,0.8003978133201599,24.218835830688477
259,PI-FNO,0.5309606194496155,69.57007598876953
259,Data-Driven FNO,0.48538780212402344,85.34510803222656
260,PI-FNO,0.23942595720291138,33.25715255737305
260,Data-Driven FNO,0.27207642793655396,58.770931243896484
261,PI-FNO,0.4087825417518616,57.74746322631836
261,Data-Driven FNO,0.4212246239185333,93.0560073852539
262,PI-FNO,0.36525774002075195,65.53382873535156
262,Data-Driven FNO,0.41217556595802307,119.45072937011719
263,PI-FNO,0.5878093838691711,11.65196418762207
263,Data-Driven FNO,0.4762289226055145,18.97743797302246
264,PI-FNO,0.5993713140487671,54.784358978271484
264,Data-Driven FNO,0.5981218814849854,72.20765686035156
265,PI-FNO,0.43896135687828064,140.24343872070312
265,Data-Driven FNO,0.4965497851371765,148.77371215820312
266,PI-FNO,0.6690679788589478,22.30178451538086
266,Data-Driven FNO,0.6824754476547241,41.9777946472168
267,PI-FNO,0.541499137878418,66.46087646484375
267,Data-Driven FNO,0.6226368546485901,118.60899353027344
268,PI-FNO,0.29176732897758484,23.847488403320312
268,Data-Driven FNO,0.2860676348209381,42.25624084472656
269,PI-FNO,0.4670776128768921,76.92485046386719
269,Data-Driven FNO,0.5515680909156799,91.84198760986328
270,PI-FNO,0.3658594489097595,23.634252548217773
270,Data-Driven FNO,0.41170474886894226,51.6586799621582
271,PI-FNO,0.37498030066490173,121.81675720214844
271,Data-Driven FNO,0.40930062532424927,183.68019104003906
272,PI-FNO,1.0927361249923706,6.47733211517334
272,Data-Driven FNO,1.0816676616668701,8.774359703063965
273,PI-FNO,0.2333129644393921,37.023223876953125
273,Data-Driven FNO,0.23475535213947296,63.6147575378418
274,PI-FNO,0.32035043835639954,50.51518630981445
274,Data-Driven FNO,0.34451940655708313,82.44026184082031
275,PI-FNO,0.6001976728439331,148.60472106933594
275,Data-Driven FNO,0.6084843277931213,262.73834228515625
276,PI-FNO,0.32866808772087097,24.772113800048828
276,Data-Driven FNO,0.34947168827056885,42.587520599365234
277,PI-FNO,0.32274720072746277,192.0198211669922
277,Data-Driven FNO,0.34874236583709717,264.5165100097656
278,PI-FNO,0.29308372735977173,48.05027770996094
278,Data-Driven FNO,0.31722962856292725,81.02572631835938
279,PI-FNO,0.22626972198486328,37.16216278076172
279,Data-Driven FNO,0.23041753470897675,66.9773941040039
280,PI-FNO,0.3591940402984619,24.570158004760742
280,Data-Driven FNO,0.44653090834617615,52.8481559753418
281,PI-FNO,0.6321550607681274,142.48768615722656
281,Data-Driven FNO,0.6514718532562256,186.71469116210938
282,PI-FNO,0.4049805998802185,123.20611572265625
282,Data-Driven FNO,0.4361744523048401,180.41287231445312
283,PI-FNO,0.4795719087123871,85.43318939208984
283,Data-Driven FNO,0.5146288871765137,117.7497787475586
284,PI-FNO,0.558500349521637,162.9968719482422
284,Data-Driven FNO,0.5071405172348022,185.89462280273438
285,PI-FNO,0.42845410108566284,7.60858678817749
285,Data-Driven FNO,0.40035346150398254,15.187710762023926
286,PI-FNO,0.3440498113632202,109.83045959472656
286,Data-Driven FNO,0.3683133125305176,194.20518493652344
287,PI-FNO,0.4181763827800751,66.67475891113281
287,Data-Driven FNO,0.433480829000473,107.34697723388672
288,PI-FNO,0.17264652252197266,120.92943572998047
288,Data-Driven FNO,0.2137552946805954,224.7731475830078
289,PI-FNO,0.3253449499607086,108.84329223632812
289,Data-Driven FNO,0.3757275640964508,194.8399658203125
290,PI-FNO,0.2493191808462143,14.950063705444336
290,Data-Driven FNO,0.26620975136756897,31.887096405029297
291,PI-FNO,0.43103739619255066,442.587646484375
291,Data-Driven FNO,0.4452580213546753,513.4686279296875
292,PI-FNO,0.6458165049552917,36.49847412109375
292,Data-Driven FNO,0.6425535082817078,62.43486404418945
293,PI-FNO,0.6386984586715698,20.675519943237305
293,Data-Driven FNO,0.6517173051834106,40.25957107543945
294,PI-FNO,0.5145203471183777,22.6658992767334
294,Data-Driven FNO,0.5230332016944885,40.57048416137695
295,PI-FNO,0.4755895435810089,70.53363037109375
295,Data-Driven FNO,0.46475082635879517,110.7094497680664
296,PI-FNO,0.4130314886569977,15.834992408752441
296,Data-Driven FNO,0.43173229694366455,27.48114776611328
297,PI-FNO,0.583907961845398,141.1317901611328
297,Data-Driven FNO,0.6284087300300598,258.0635986328125
298,PI-FNO,0.44662660360336304,4.4019060134887695
298,Data-Driven FNO,0.4694611728191376,13.082740783691406
299,PI-FNO,0.5439818501472473,117.39971923828125
299,Data-Driven FNO,0.5996555685997009,188.75270080566406
300,PI-FNO,0.5030472874641418,81.71459197998047
300,Data-Driven FNO,0.5281351804733276,126.62673950195312
301,PI-FNO,0.42125722765922546,50.059654235839844
301,Data-Driven FNO,0.4161253273487091,66.77117156982422
302,PI-FNO,0.3643358051776886,59.24677276611328
302,Data-Driven FNO,0.46485477685928345,97.29862976074219
303,PI-FNO,0.531539261341095,49.794124603271484
303,Data-Driven FNO,0.5159417390823364,76.85289764404297
304,PI-FNO,0.8192436099052429,35.66206741333008
304,Data-Driven FNO,0.8241724371910095,49.986785888671875
305,PI-FNO,0.39479294419288635,35.605064392089844
305,Data-Driven FNO,0.430148720741272,49.81028747558594
306,PI-FNO,0.2983124554157257,41.136905670166016
306,Data-Driven FNO,0.330539733171463,58.51521682739258
307,PI-FNO,0.4978986978530884,18.708614349365234
307,Data-Driven FNO,0.507109522819519,50.0261116027832
308,PI-FNO,0.43207651376724243,116.10511016845703
308,Data-Driven FNO,0.5537342429161072,132.32449340820312
309,PI-FNO,0.5402844548225403,22.084213256835938
309,Data-Driven FNO,0.5107927918434143,40.19742965698242
310,PI-FNO,0.472766637802124,27.20305061340332
310,Data-Driven FNO,0.5417830348014832,51.65361404418945
311,PI-FNO,0.31331929564476013,14.595444679260254
311,Data-Driven FNO,0.3556785583496094,18.03573989868164
312,PI-FNO,0.3332090675830841,50.291751861572266
312,Data-Driven FNO,0.35770317912101746,57.81431579589844
313,PI-FNO,0.4113275408744812,59.448265075683594
313,Data-Driven FNO,0.43232715129852295,119.23059844970703
314,PI-FNO,0.37350594997406006,68.0519027709961
314,Data-Driven FNO,0.4228375554084778,126.28358459472656
315,PI-FNO,0.3836943209171295,68.62317657470703
315,Data-Driven FNO,0.3749033808708191,97.39949798583984
316,PI-FNO,0.38767504692077637,40.19646072387695
316,Data-Driven FNO,0.4075034558773041,66.76266479492188
317,PI-FNO,0.41131603717803955,31.987890243530273
317,Data-Driven FNO,0.452739953994751,60.89389419555664
318,PI-FNO,0.48711973428726196,82.23927307128906
318,Data-Driven FNO,0.4412972033023834,116.8720932006836
319,PI-FNO,0.3534385859966278,9.288089752197266
319,Data-Driven FNO,0.3220711648464203,14.523460388183594
320,PI-FNO,0.21802712976932526,29.59912109375
320,Data-Driven FNO,0.2281247079372406,59.632484436035156
321,PI-FNO,0.4881681203842163,48.21107482910156
321,Data-Driven FNO,0.5006455779075623,87.08927154541016
322,PI-FNO,0.41577979922294617,68.52172088623047
322,Data-Driven FNO,0.46295300126075745,99.01361083984375
323,PI-FNO,0.2909347116947174,27.93130111694336
323,Data-Driven FNO,0.31000828742980957,46.34833908081055
324,PI-FNO,0.6148796081542969,40.664634704589844
324,Data-Driven FNO,0.6595125198364258,72.89605712890625
325,PI-FNO,0.5349165797233582,33.86544418334961
325,Data-Driven FNO,0.5469251275062561,62.2556266784668
326,PI-FNO,0.3245973587036133,46.475032806396484
326,Data-Driven FNO,0.35147929191589355,61.962730407714844
327,PI-FNO,0.5074265599250793,12.697295188903809
327,Data-Driven FNO,0.5681017637252808,20.743515014648438
328,PI-FNO,1.0654562711715698,3.870819091796875
328,Data-Driven FNO,1.0860130786895752,5.6497883796691895
329,PI-FNO,0.2864711582660675,61.498844146728516
329,Data-Driven FNO,0.26603829860687256,103.16357421875
330,PI-FNO,0.39973780512809753,103.72137451171875
330,Data-Driven FNO,0.44902774691581726,181.35958862304688
331,PI-FNO,0.5691577196121216,114.44316101074219
331,Data-Driven FNO,0.5814135670661926,156.33682250976562
332,PI-FNO,0.38307544589042664,165.8269500732422
332,Data-Driven FNO,0.3888925611972809,313.1791076660156
333,PI-FNO,0.4351996183395386,2.991236448287964
333,Data-Driven FNO,0.5354099869728088,5.116189002990723
334,PI-FNO,0.5312549471855164,30.210250854492188
334,Data-Driven FNO,0.5237511396408081,55.122344970703125
335,PI-FNO,0.32560357451438904,24.5893611907959
335,Data-Driven FNO,0.3067399263381958,41.14943313598633
336,PI-FNO,0.29409557580947876,102.45059967041016
336,Data-Driven FNO,0.35183408856391907,154.10411071777344
337,PI-FNO,0.2734813392162323,88.20081329345703
337,Data-Driven FNO,0.2683085501194,162.11459350585938
338,PI-FNO,0.6227859854698181,4.470487594604492
338,Data-Driven FNO,0.5491300225257874,6.975622653961182
339,PI-FNO,0.40923750400543213,8.308048248291016
339,Data-Driven FNO,0.44172438979148865,20.49720001220703
340,PI-FNO,0.7451658248901367,13.853048324584961
340,Data-Driven FNO,0.772303581237793,22.09029769897461
341,PI-FNO,0.4848402440547943,17.83456039428711
341,Data-Driven FNO,0.3657487630844116,29.600099563598633
342,PI-FNO,0.3770131766796112,48.633644104003906
342,Data-Driven FNO,0.39051511883735657,70.4813461303711
343,PI-FNO,0.5463330149650574,54.490196228027344
343,Data-Driven FNO,0.5405357480049133,92.06591033935547
344,PI-FNO,0.34907659888267517,121.066650390625
344,Data-Driven FNO,0.46908897161483765,254.60507202148438
345,PI-FNO,0.3857891261577606,30.56588363647461
345,Data-Driven FNO,0.4470486342906952,47.3627815246582
346,PI-FNO,0.5171467661857605,64.46021270751953
346,Data-Driven FNO,0.530386745929718,115.17608642578125
347,PI-FNO,0.8370018601417542,3.956737756729126
347,Data-Driven FNO,0.9097238183021545,6.662161827087402
348,PI-FNO,0.9482810497283936,19.024070739746094
348,Data-Driven FNO,0.9265666007995605,21.56958770751953
349,PI-FNO,0.18380264937877655,34.33940124511719
349,Data-Driven FNO,0.21286845207214355,65.92700958251953
350,PI-FNO,0.6533149480819702,40.53555679321289
350,Data-Driven FNO,0.6753186583518982,51.896183013916016
351,PI-FNO,0.41528192162513733,3.905094623565674
351,Data-Driven FNO,0.410110741853714,7.731274604797363
352,PI-FNO,0.4764593541622162,16.449254989624023
352,Data-Driven FNO,0.4385690987110138,28.05894660949707
353,PI-FNO,0.41330817341804504,88.56285858154297
353,Data-Driven FNO,0.4325471818447113,170.7341766357422
354,PI-FNO,0.3705184757709503,58.261653900146484
354,Data-Driven FNO,0.3407238721847534,87.32128143310547
355,PI-FNO,0.38025233149528503,47.97185516357422
355,Data-Driven FNO,0.3700636327266693,95.19943237304688
356,PI-FNO,0.6987912654876709,2.440688371658325
356,Data-Driven FNO,0.795318603515625,5.642148971557617
357,PI-FNO,0.4813401997089386,31.53766632080078
357,Data-Driven FNO,0.5272249579429626,44.06702423095703
358,PI-FNO,0.24487584829330444,14.715867042541504
358,Data-Driven FNO,0.2745545506477356,24.575061798095703
359,PI-FNO,0.2605668008327484,20.8341064453125
359,Data-Driven FNO,0.2223408967256546,30.799924850463867
360,PI-FNO,0.19135446846485138,25.528352737426758
360,Data-Driven FNO,0.2419355809688568,44.974979400634766
361,PI-FNO,0.6926335692405701,61.8047981262207
361,Data-Driven FNO,0.6493938565254211,77.2057113647461
362,PI-FNO,0.6216482520103455,46.411190032958984
362,Data-Driven FNO,0.7231259942054749,72.9350814819336
363,PI-FNO,0.538349449634552,26.15955352783203
363,Data-Driven FNO,0.5600806474685669,43.31229782104492
364,PI-FNO,0.15647181868553162,27.430688858032227
364,Data-Driven FNO,0.20198974013328552,52.336090087890625
365,PI-FNO,0.37770798802375793,19.980741500854492
365,Data-Driven FNO,0.4448384642601013,31.592517852783203
366,PI-FNO,0.6196873188018799,3.472639560699463
366,Data-Driven FNO,0.5234095454216003,5.892135143280029
367,PI-FNO,0.5700673460960388,19.256227493286133
367,Data-Driven FNO,0.5816848278045654,42.531497955322266
368,PI-FNO,0.8550053238868713,16.92799186706543
368,Data-Driven FNO,0.8137168288230896,20.991931915283203
369,PI-FNO,0.6113333106040955,22.222824096679688
369,Data-Driven FNO,0.6081902384757996,33.99755096435547
370,PI-FNO,0.4442101716995239,5.905642509460449
370,Data-Driven FNO,0.39225009083747864,9.34347152709961
371,PI-FNO,0.343310683965683,47.73212432861328
371,Data-Driven FNO,0.3537655174732208,67.57479095458984
372,PI-FNO,0.23779705166816711,22.656648635864258
372,Data-Driven FNO,0.2591940462589264,40.8773078918457
373,PI-FNO,0.4445471465587616,58.257938385009766
373,Data-Driven FNO,0.47975075244903564,72.61376953125
374,PI-FNO,0.561036229133606,40.9429817199707
374,Data-Driven FNO,0.5704552531242371,60.349666595458984
375,PI-FNO,0.3570901155471802,13.308670997619629
375,Data-Driven FNO,0.4446098506450653,25.678407669067383
376,PI-FNO,0.2707917094230652,42.92573165893555
376,Data-Driven FNO,0.3221939504146576,60.51783752441406
377,PI-FNO,0.45385608077049255,14.95014762878418
377,Data-Driven FNO,0.48280468583106995,32.674442291259766
378,PI-FNO,0.32118406891822815,20.11804962158203
378,Data-Driven FNO,0.36519110202789307,37.16135025024414
379,PI-FNO,0.45672520995140076,47.195865631103516
379,Data-Driven FNO,0.4825346767902374,111.83829498291016
380,PI-FNO,0.42989009618759155,84.06159973144531
380,Data-Driven FNO,0.43957650661468506,141.69834899902344
381,PI-FNO,0.3089222311973572,21.274131774902344
381,Data-Driven FNO,0.2788473069667816,31.500272750854492
382,PI-FNO,0.41554713249206543,45.423404693603516
382,Data-Driven FNO,0.3715231418609619,75.9477767944336
383,PI-FNO,0.45258012413978577,4.556912422180176
383,Data-Driven FNO,0.44596850872039795,7.684022903442383
384,PI-FNO,0.3656805753707886,113.72151184082031
384,Data-Driven FNO,0.39840489625930786,162.15139770507812
385,PI-FNO,0.47504574060440063,45.8491096496582
385,Data-Driven FNO,0.45015257596969604,88.51496887207031
386,PI-FNO,0.5053959488868713,72.91363525390625
386,Data-Driven FNO,0.542943000793457,127.93502807617188
387,PI-FNO,0.34131544828414917,55.31556701660156
387,Data-Driven FNO,0.3202465772628784,85.53594970703125
388,PI-FNO,0.7678309082984924,18.489286422729492
388,Data-Driven FNO,0.5839514136314392,23.152677536010742
389,PI-FNO,0.6378414034843445,47.378456115722656
389,Data-Driven FNO,0.6545280814170837,86.41792297363281
390,PI-FNO,0.2889062464237213,35.636600494384766
390,Data-Driven FNO,0.3255150020122528,56.429473876953125
391,PI-FNO,0.2268143594264984,52.266937255859375
391,Data-Driven FNO,0.25004029273986816,93.16897583007812
392,PI-FNO,0.607003927230835,52.39872360229492
392,Data-Driven FNO,0.5685679316520691,71.42135620117188
393,PI-FNO,0.43559542298316956,129.83026123046875
393,Data-Driven FNO,0.4497978687286377,196.52369689941406
394,PI-FNO,0.44223570823669434,15.198506355285645
394,Data-Driven FNO,0.4592202305793762,23.56951904296875
395,PI-FNO,0.48211008310317993,34.83575439453125
395,Data-Driven FNO,0.49274998903274536,72.25037384033203
396,PI-FNO,0.32388702034950256,25.996797561645508
396,Data-Driven FNO,0.35147520899772644,44.807762145996094
397,PI-FNO,0.45893609523773193,77.7014389038086
397,Data-Driven FNO,0.4980405569076538,139.28854370117188
398,PI-FNO,0.5902395844459534,28.804967880249023
398,Data-Driven FNO,0.5868116617202759,56.382808685302734
399,PI-FNO,0.6864669322967529,62.169986724853516
399,Data-Driven FNO,0.6928054094314575,75.4573745727539
400,PI-FNO,0.47714748978614807,19.689220428466797
400,Data-Driven FNO,0.4762502610683441,35.35915756225586
401,PI-FNO,0.6218833327293396,54.63178634643555
401,Data-Driven FNO,0.5923388600349426,121.64673614501953
402,PI-FNO,0.3359965682029724,71.0267333984375
402,Data-Driven FNO,0.3612671196460724,117.77424621582031
403,PI-FNO,0.47551727294921875,92.46858215332031
403,Data-Driven FNO,0.47835060954093933,103.30276489257812
404,PI-FNO,0.40252745151519775,31.144546508789062
404,Data-Driven FNO,0.5117459893226624,57.5584716796875
405,PI-FNO,0.29702818393707275,41.812782287597656
405,Data-Driven FNO,0.2994956076145172,66.55610656738281
406,PI-FNO,0.4275953471660614,34.05006790161133
406,Data-Driven FNO,0.4124266505241394,61.57099151611328
407,PI-FNO,0.6839549541473389,46.04401397705078
407,Data-Driven FNO,0.5935854315757751,62.49394989013672
408,PI-FNO,0.3802114725112915,127.80199432373047
408,Data-Driven FNO,0.4233444035053253,211.43832397460938
409,PI-FNO,0.5094034671783447,6.262718677520752
409,Data-Driven FNO,0.5768997669219971,9.854209899902344
410,PI-FNO,0.2834225296974182,44.114051818847656
410,Data-Driven FNO,0.29709699749946594,67.68569946289062
411,PI-FNO,0.18225955963134766,11.770816802978516
411,Data-Driven FNO,0.20709621906280518,19.790878295898438
412,PI-FNO,0.31739863753318787,47.075286865234375
412,Data-Driven FNO,0.3464165925979614,107.80601501464844
413,PI-FNO,0.4345581531524658,151.51284790039062
413,Data-Driven FNO,0.4552799165248871,177.6720428466797
414,PI-FNO,0.29857751727104187,14.400062561035156
414,Data-Driven FNO,0.31943410634994507,28.51006317138672
415,PI-FNO,0.4923441708087921,23.39569854736328
415,Data-Driven FNO,0.4721813201904297,50.119441986083984
416,PI-FNO,0.45693227648735046,148.2734375
416,Data-Driven FNO,0.48194339871406555,283.48577880859375
417,PI-FNO,0.420015811920166,31.882627487182617
417,Data-Driven FNO,0.4174615144729614,59.3508186340332
418,PI-FNO,0.7013024091720581,20.353904724121094
418,Data-Driven FNO,0.6979193687438965,29.284120559692383
419,PI-FNO,0.4176299571990967,6.781686305999756
419,Data-Driven FNO,0.404048889875412,12.610045433044434
420,PI-FNO,0.33787691593170166,61.063011169433594
420,Data-Driven FNO,0.36983731389045715,96.07380676269531
421,PI-FNO,0.19226659834384918,27.18292808532715
421,Data-Driven FNO,0.23245273530483246,49.99594497680664
422,PI-FNO,0.6058846116065979,134.3334197998047
422,Data-Driven FNO,0.5863699913024902,254.36251831054688
423,PI-FNO,0.25269484519958496,66.89066314697266
423,Data-Driven FNO,0.31707051396369934,105.87741088867188
424,PI-FNO,0.5173912048339844,153.6060028076172
424,Data-Driven FNO,0.5181552767753601,216.6388702392578
425,PI-FNO,0.8265660405158997,2.9390435218811035
425,Data-Driven FNO,0.8380687832832336,5.88502836227417
426,PI-FNO,0.30908599495887756,12.594953536987305
426,Data-Driven FNO,0.33883941173553467,18.710643768310547
427,PI-FNO,0.7332836985588074,27.924762725830078
427,Data-Driven FNO,0.8087482452392578,40.16037368774414
428,PI-FNO,0.7213394641876221,7.2386250495910645
428,Data-Driven FNO,0.7150103449821472,17.038101196289062
429,PI-FNO,0.2906871438026428,15.645148277282715
429,Data-Driven FNO,0.3238990902900696,26.66743278503418
430,PI-FNO,0.3905591070652008,28.061983108520508
430,Data-Driven FNO,0.4112772047519684,52.233699798583984
431,PI-FNO,0.3176976442337036,3.860886335372925
431,Data-Driven FNO,0.3425927758216858,10.495179176330566
432,PI-FNO,0.258955180644989,29.03154945373535
432,Data-Driven FNO,0.3106091320514679,50.5777587890625
433,PI-FNO,0.6836556196212769,132.84954833984375
433,Data-Driven FNO,0.6753565073013306,179.94847106933594
434,PI-FNO,0.7526121139526367,4.5299530029296875
434,Data-Driven FNO,0.7757284641265869,10.164351463317871
435,PI-FNO,0.2938489317893982,74.47579956054688
435,Data-Driven FNO,0.3548809885978699,101.00045776367188
436,PI-FNO,0.39157721400260925,68.97342681884766
436,Data-Driven FNO,0.4556487798690796,105.0695571899414
437,PI-FNO,0.38698163628578186,59.343875885009766
437,Data-Driven FNO,0.3541826009750366,88.6878433227539
438,PI-FNO,0.3507043719291687,65.6422119140625
438,Data-Driven FNO,0.4139055907726288,97.49215698242188
439,PI-FNO,0.845982015132904,37.44780349731445
439,Data-Driven FNO,0.7636446952819824,47.990882873535156
440,PI-FNO,0.2759493589401245,6.695705890655518
440,Data-Driven FNO,0.3643133342266083,12.369607925415039
441,PI-FNO,0.755467414855957,41.178443908691406
441,Data-Driven FNO,0.6819925308227539,52.25883102416992
442,PI-FNO,0.35010626912117004,67.52973937988281
442,Data-Driven FNO,0.4148264527320862,111.47985076904297
443,PI-FNO,0.4222473204135895,226.22857666015625
443,Data-Driven FNO,0.4275098443031311,281.106201171875
444,PI-FNO,0.6331782937049866,25.571901321411133
444,Data-Driven FNO,0.7175261974334717,50.845645904541016
445,PI-FNO,0.3578767478466034,17.936338424682617
445,Data-Driven FNO,0.37076517939567566,32.208984375
446,PI-FNO,0.45333465933799744,104.78754425048828
446,Data-Driven FNO,0.43937548995018005,185.35215759277344
447,PI-FNO,0.952156126499176,18.51409149169922
447,Data-Driven FNO,0.9458073377609253,26.81708526611328
448,PI-FNO,0.7247990965843201,3.0347721576690674
448,Data-Driven FNO,0.7273387908935547,6.1059675216674805
449,PI-FNO,0.3199048638343811,5.028141021728516
449,Data-Driven FNO,0.3618491291999817,7.734506130218506
450,PI-FNO,0.3661477863788605,95.89412689208984
450,Data-Driven FNO,0.3918592631816864,168.32513427734375
451,PI-FNO,0.6189679503440857,111.6426773071289
451,Data-Driven FNO,0.6845031976699829,180.4560546875
452,PI-FNO,0.3164026141166687,23.32958221435547
452,Data-Driven FNO,0.31400635838508606,49.882972717285156
453,PI-FNO,0.8412948846817017,9.415523529052734
453,Data-Driven FNO,0.836408793926239,13.349209785461426
454,PI-FNO,0.5556001663208008,66.22437286376953
454,Data-Driven FNO,0.5257439017295837,80.18473815917969
455,PI-FNO,0.511601984500885,6.889556407928467
455,Data-Driven FNO,0.5151944160461426,15.16909122467041
456,PI-FNO,0.6006638407707214,12.43993854522705
456,Data-Driven FNO,0.6124512553215027,19.577754974365234
457,PI-FNO,0.45991626381874084,15.72500991821289
457,Data-Driven FNO,0.47002267837524414,32.615875244140625
458,PI-FNO,0.29043063521385193,7.608119964599609
458,Data-Driven FNO,0.3912862539291382,14.119302749633789
459,PI-FNO,0.46126317977905273,18.69544792175293
459,Data-Driven FNO,0.5002985000610352,27.6918888092041
460,PI-FNO,0.236557736992836,6.5999369621276855
460,Data-Driven FNO,0.27180495858192444,17.886648178100586
461,PI-FNO,0.3918221890926361,36.02534103393555
461,Data-Driven FNO,0.34803131222724915,55.471923828125
462,PI-FNO,0.3081684410572052,44.71653747558594
462,Data-Driven FNO,0.3596639037132263,72.15509033203125
463,PI-FNO,0.5136566758155823,151.54302978515625
463,Data-Driven FNO,0.48504921793937683,220.4142303466797
464,PI-FNO,0.34719380736351013,27.397441864013672
464,Data-Driven FNO,0.37267646193504333,53.152923583984375
465,PI-FNO,0.5235704183578491,24.378948211669922
465,Data-Driven FNO,0.4606344997882843,39.0162353515625
466,PI-FNO,0.5183470845222473,139.1827850341797
466,Data-Driven FNO,0.5804129242897034,204.6010284423828
467,PI-FNO,0.5345394611358643,34.176151275634766
467,Data-Driven FNO,0.5361809134483337,53.42972946166992
468,PI-FNO,0.6202474236488342,25.403762817382812
468,Data-Driven FNO,0.6144412755966187,38.655975341796875
469,PI-FNO,0.4671010375022888,125.34163665771484
469,Data-Driven FNO,0.447274774312973,156.64759826660156
470,PI-FNO,0.4340764284133911,30.2479248046875
470,Data-Driven FNO,0.4551846981048584,59.1446418762207
471,PI-FNO,0.29619917273521423,87.76036834716797
471,Data-Driven FNO,0.3149895668029785,163.79322814941406
472,PI-FNO,0.28291642665863037,199.36228942871094
472,Data-Driven FNO,0.3270321190357208,301.4053649902344
473,PI-FNO,0.314929336309433,220.95095825195312
473,Data-Driven FNO,0.3517155945301056,378.0068054199219
474,PI-FNO,0.5304000377655029,33.61698532104492
474,Data-Driven FNO,0.5400685667991638,62.59115982055664
475,PI-FNO,0.1910276859998703,19.83197593688965
475,Data-Driven FNO,0.2341199666261673,38.84498596191406
476,PI-FNO,0.3119991719722748,10.550992012023926
476,Data-Driven FNO,0.34020769596099854,19.91311264038086
477,PI-FNO,0.36687561869621277,28.855104446411133
477,Data-Driven FNO,0.4715554118156433,50.13039779663086
478,PI-FNO,0.32182449102401733,46.7724723815918
478,Data-Driven FNO,0.3571031987667084,108.36422729492188
479,PI-FNO,0.29089364409446716,13.35997486114502
479,Data-Driven FNO,0.29500311613082886,27.611730575561523
480,PI-FNO,0.5769840478897095,22.254878997802734
480,Data-Driven FNO,0.5992435812950134,35.6923713684082
481,PI-FNO,0.629231333732605,4.844375133514404
481,Data-Driven FNO,0.6620668172836304,12.238183975219727
482,PI-FNO,0.3113246262073517,9.934632301330566
482,Data-Driven FNO,0.34868401288986206,16.34514808654785
483,PI-FNO,0.25614872574806213,23.298572540283203
483,Data-Driven FNO,0.2889787256717682,50.180274963378906
484,PI-FNO,0.59859299659729,67.848388671875
484,Data-Driven FNO,0.6377273797988892,104.9759750366211
485,PI-FNO,0.37937286496162415,86.69871520996094
485,Data-Driven FNO,0.4234214723110199,138.95729064941406
486,PI-FNO,0.3491457402706146,79.90592956542969
486,Data-Driven FNO,0.33059218525886536,123.30867767333984
487,PI-FNO,0.32073259353637695,45.4871940612793
487,Data-Driven FNO,0.38063883781433105,65.38846588134766
488,PI-FNO,0.6592665314674377,9.273940086364746
488,Data-Driven FNO,0.6932927370071411,16.23512840270996
489,PI-FNO,0.34538206458091736,30.97426414489746
489,Data-Driven FNO,0.3725164830684662,58.74285125732422
490,PI-FNO,0.5305110216140747,42.605045318603516
490,Data-Driven FNO,0.5434433817863464,77.76472473144531
491,PI-FNO,0.2795403003692627,51.89997100830078
491,Data-Driven FNO,0.35891446471214294,64.72854614257812
492,PI-FNO,0.388109028339386,45.128021240234375
492,Data-Driven FNO,0.4231105446815491,71.42488098144531
493,PI-FNO,0.4466044306755066,30.87930679321289
493,Data-Driven FNO,0.407155841588974,52.74604034423828
494,PI-FNO,0.6188898086547852,38.505245208740234
494,Data-Driven FNO,0.6027857065200806,44.92658233642578
495,PI-FNO,0.26824456453323364,3.8299076557159424
495,Data-Driven FNO,0.3114790618419647,9.605403900146484
496,PI-FNO,0.3967922031879425,7.6012773513793945
496,Data-Driven FNO,0.4154447913169861,14.67414665222168
497,PI-FNO,0.42040297389030457,53.993900299072266
497,Data-Driven FNO,0.4689190983772278,104.81755065917969
498,PI-FNO,0.43684566020965576,58.1097412109375
498,Data-Driven FNO,0.4811914265155792,80.58097839355469
499,PI-FNO,0.4087807536125183,67.3281021118164
499,Data-Driven FNO,0.44544148445129395,118.57044219970703
500,PI-FNO,0.5195050239562988,3.4090421199798584
500,Data-Driven FNO,0.5397419929504395,7.929961681365967
501,PI-FNO,0.46898895502090454,26.20721435546875
501,Data-Driven FNO,0.5156599283218384,45.70969009399414
502,PI-FNO,0.33087846636772156,9.347772598266602
502,Data-Driven FNO,0.396370530128479,24.26535415649414
503,PI-FNO,0.45245757699012756,140.74575805664062
503,Data-Driven FNO,0.4603692889213562,236.04190063476562
504,PI-FNO,0.3798244595527649,67.32926177978516
504,Data-Driven FNO,0.3950808048248291,101.25433349609375
505,PI-FNO,0.3441043794155121,14.104469299316406
505,Data-Driven FNO,0.38282331824302673,24.496509552001953
506,PI-FNO,0.324035108089447,9.354684829711914
506,Data-Driven FNO,0.31608909368515015,17.001169204711914
507,PI-FNO,0.26424533128738403,7.025496006011963
